X, A*, gap, pancake28, "3 26 8 6 5 16 25 12 23 20 10 21 13 0 22 19 17 11 7 4 15 14 1 9 24 2 18 27 ", 26, 239544, 0.092427, 2.59171e+06
X, A*, gap, pancake28, "18 2 7 13 11 19 24 21 22 23 4 20 25 17 10 16 6 5 0 8 15 9 14 3 12 26 1 27 ", 25, 327645, 0.139114, 2.35523e+06
X, A*, gap, pancake28, "20 2 16 9 10 6 7 1 4 22 15 5 3 19 17 18 27 14 8 12 24 13 23 0 11 26 21 25 ", 26, 728946, 0.412477, 1.76724e+06
X, A*, gap, pancake28, "26 19 21 9 1 5 22 16 0 18 23 4 27 3 6 11 25 13 8 17 24 2 15 20 12 7 10 14 ", 29, 777492, 0.409776, 1.89736e+06
X, A*, gap, pancake28, "15 3 22 14 24 9 10 27 19 25 17 26 23 8 11 20 7 21 1 18 0 13 16 4 2 6 12 5 ", 27, 25893, 0.013264, 1.95213e+06
X, A*, gap, pancake28, "1 7 12 23 14 8 22 4 18 25 11 10 6 17 13 21 24 15 5 16 20 27 2 3 19 9 0 26 ", 26, 15471, 0.007306, 2.11757e+06
X, A*, gap, pancake28, "15 22 8 23 17 5 25 19 24 6 11 3 21 4 26 1 27 16 14 7 2 20 13 0 9 10 18 12 ", 27, 26298, 0.014900, 1.76497e+06
X, A*, gap, pancake28, "16 15 19 25 23 7 17 22 5 4 0 24 9 14 11 10 1 18 13 3 6 26 2 27 8 20 12 21 ", 26, 96525, 0.056268, 1.71545e+06
X, A*, gap, pancake28, "25 3 27 14 20 0 19 17 6 21 1 15 22 4 10 5 12 24 7 8 26 11 2 9 16 13 23 18 ", 28, 206172, 0.091589, 2.25106e+06
X, A*, gap, pancake28, "15 17 6 27 1 19 20 16 23 3 12 0 25 22 18 5 4 10 14 24 26 13 2 8 21 7 11 9 ", 27, 235170, 0.133865, 1.75677e+06
X, A*, gap, pancake28, "14 22 25 9 6 18 17 4 1 27 8 5 11 15 3 12 13 20 16 10 26 2 7 19 21 24 0 23 ", 27, 245106, 0.131022, 1.87072e+06
X, A*, gap, pancake28, "24 15 18 2 20 17 22 8 26 12 4 7 9 16 1 5 14 27 0 19 11 3 10 6 13 25 21 23 ", 29, 263439, 0.143395, 1.83716e+06
X, A*, gap, pancake28, "5 4 21 23 14 20 0 10 13 9 16 1 22 2 25 27 12 8 17 6 26 7 24 19 3 18 11 15 ", 27, 14067, 0.007773, 1.80973e+06
X, A*, gap, pancake28, "2 22 24 16 6 10 27 14 5 20 21 13 4 25 23 0 17 11 7 12 8 3 26 1 19 9 18 15 ", 27, 6804, 0.003949, 1.72297e+06
X, A*, gap, pancake28, "5 14 16 8 15 21 11 4 17 27 0 18 13 20 23 19 6 2 7 1 25 24 22 26 10 12 9 3 ", 27, 13284, 0.007985, 1.66362e+06
X, A*, gap, pancake28, "7 25 16 24 18 19 14 5 21 15 12 11 6 0 23 26 1 22 13 17 8 9 2 4 10 27 20 3 ", 25, 10287, 0.006165, 1.66861e+06
X, A*, gap, pancake28, "6 22 12 0 26 8 27 7 20 15 16 13 1 14 17 24 21 4 9 19 5 23 11 2 3 25 18 10 ", 27, 106920, 0.063520, 1.68325e+06
X, A*, gap, pancake28, "7 12 15 13 3 5 22 26 23 18 20 16 1 6 8 19 21 10 4 9 25 11 14 0 24 27 2 17 ", 28, 52299, 0.030418, 1.71934e+06
X, A*, gap, pancake28, "18 5 4 14 24 12 17 20 22 27 2 3 26 9 16 0 10 11 6 21 8 25 15 23 1 19 7 13 ", 26, 31806, 0.019075, 1.66742e+06
X, A*, gap, pancake28, "24 1 15 12 22 27 13 2 10 19 14 3 17 23 21 9 0 6 18 7 20 11 16 26 5 25 4 8 ", 28, 64800, 0.039215, 1.65243e+06
X, A*, gap, pancake28, "27 16 2 6 11 24 8 25 15 14 20 17 26 23 12 9 13 5 0 1 7 10 22 19 18 21 3 4 ", 25, 67527, 0.040168, 1.68111e+06
X, A*, gap, pancake28, "16 13 7 6 12 4 10 8 0 24 2 18 17 21 25 19 11 5 14 15 26 23 9 1 27 22 3 20 ", 26, 43686, 0.027718, 1.57609e+06
X, A*, gap, pancake28, "25 3 9 0 4 21 19 15 23 17 6 18 11 24 16 7 20 8 13 14 12 1 26 2 10 27 5 22 ", 27, 23517, 0.013396, 1.75552e+06
X, A*, gap, pancake28, "20 0 21 2 3 9 1 12 24 14 27 4 17 19 15 18 22 5 7 16 10 6 13 25 23 26 8 11 ", 28, 265437, 0.151764, 1.74901e+06
X, A*, gap, pancake28, "15 0 6 9 8 25 2 16 26 1 14 12 13 5 27 23 17 11 10 20 4 21 24 7 19 22 18 3 ", 26, 256311, 0.154465, 1.65935e+06
X, A*, gap, pancake28, "19 17 22 25 26 10 5 13 23 0 16 21 3 24 15 7 27 1 14 20 6 4 9 12 11 2 8 18 ", 27, 123633, 0.069914, 1.76836e+06
X, A*, gap, pancake28, "2 26 17 23 3 16 20 15 12 7 13 19 24 11 5 10 21 27 1 9 0 25 14 6 22 8 18 4 ", 28, 60318, 0.031069, 1.94142e+06
X, A*, gap, pancake28, "25 15 11 14 4 12 7 8 10 21 19 3 18 2 0 6 22 24 5 1 13 16 9 27 20 17 26 23 ", 28, 471690, 0.234796, 2.00894e+06
X, A*, gap, pancake28, "5 27 23 20 17 24 14 4 9 6 15 2 13 1 12 25 8 19 3 21 7 10 26 11 0 18 22 16 ", 29, 427896, 0.156999, 2.72547e+06
X, A*, gap, pancake28, "27 22 24 4 1 14 17 12 21 20 23 2 8 13 25 16 7 9 3 10 26 11 6 15 0 19 18 5 ", 27, 451035, 0.167413, 2.69415e+06
X, A*, gap, pancake28, "27 13 21 26 14 11 16 2 7 9 4 10 8 25 6 24 17 20 15 22 23 12 5 3 19 18 1 0 ", 25, 10287, 0.005570, 1.84686e+06
X, A*, gap, pancake28, "13 27 7 16 24 25 8 12 0 26 22 14 2 15 4 23 9 21 19 18 1 17 20 6 5 3 10 11 ", 24, 10125, 0.004254, 2.38011e+06
X, A*, gap, pancake28, "16 11 8 9 12 10 18 24 5 20 22 0 15 19 1 17 3 13 21 6 7 4 26 23 2 14 25 27 ", 25, 10206, 0.005604, 1.82120e+06
X, A*, gap, pancake28, "1 11 21 14 16 17 27 18 19 9 8 12 6 25 0 15 5 13 20 26 3 4 24 22 10 7 2 23 ", 25, 56592, 0.026210, 2.15918e+06
X, A*, gap, pancake28, "19 10 18 21 4 8 25 7 24 16 15 14 2 11 23 1 0 12 3 26 17 22 13 6 27 9 5 20 ", 26, 64341, 0.033572, 1.91651e+06
X, A*, gap, pancake28, "7 5 27 2 22 16 25 26 13 23 3 17 15 21 12 24 10 9 14 19 1 4 8 0 18 20 6 11 ", 27, 63936, 0.030013, 2.13028e+06
X, A*, gap, pancake28, "24 14 2 0 18 6 25 22 7 5 10 12 16 1 11 20 19 8 4 13 21 23 27 3 15 17 26 9 ", 28, 120933, 0.066773, 1.81111e+06
X, A*, gap, pancake28, "11 0 7 2 1 3 25 4 20 16 12 17 26 19 5 13 10 9 21 14 18 8 23 27 22 15 6 24 ", 27, 217458, 0.115540, 1.88210e+06
X, A*, gap, pancake28, "7 16 13 3 22 6 5 19 24 11 8 25 21 14 4 9 1 10 17 20 15 23 27 2 12 26 18 0 ", 28, 248805, 0.124058, 2.00555e+06
X, A*, gap, pancake28, "19 27 21 25 12 11 5 20 9 14 6 2 1 26 16 8 22 7 18 15 0 24 10 13 3 4 23 17 ", 26, 209007, 0.118338, 1.76619e+06
X, A*, gap, pancake28, "4 24 26 18 23 7 2 3 6 0 12 8 15 25 21 17 5 1 13 22 16 10 20 27 11 14 9 19 ", 28, 205308, 0.109752, 1.87065e+06
X, A*, gap, pancake28, "19 5 0 15 13 18 17 27 20 4 1 21 26 11 24 23 10 3 8 16 25 22 14 12 2 7 9 6 ", 27, 393822, 0.177210, 2.22235e+06
X, A*, gap, pancake28, "4 22 23 2 14 6 20 18 27 21 3 15 16 17 1 12 10 24 11 13 5 9 19 25 26 7 0 8 ", 26, 1991655, 0.795772, 2.50280e+06
X, A*, gap, pancake28, "17 13 10 15 23 3 9 12 0 25 18 6 14 27 22 21 20 19 7 2 5 24 4 8 26 1 16 11 ", 25, 6669, 0.002810, 2.37331e+06
X, A*, gap, pancake28, "8 13 27 2 3 10 0 26 15 18 21 12 4 6 17 14 16 23 24 7 9 25 1 11 20 19 5 22 ", 26, 61020, 0.034424, 1.77260e+06
X, A*, gap, pancake28, "27 5 9 1 24 16 15 21 22 11 25 2 13 10 18 12 20 17 6 26 19 4 0 8 23 3 7 14 ", 26, 11340, 0.006675, 1.69888e+06
X, A*, gap, pancake28, "25 3 14 12 1 16 20 21 24 15 2 23 6 11 22 17 10 13 8 0 19 7 18 5 27 9 4 26 ", 27, 7317, 0.004050, 1.80667e+06
X, A*, gap, pancake28, "21 14 1 10 22 18 2 25 8 27 15 6 5 12 0 24 17 4 20 19 11 23 13 7 3 16 26 9 ", 27, 67851, 0.032279, 2.10202e+06
X, A*, gap, pancake28, "25 26 0 27 6 3 18 15 16 4 8 17 23 1 9 5 21 2 19 12 11 7 10 20 13 14 24 22 ", 25, 115641, 0.066545, 1.73779e+06
X, A*, gap, pancake28, "1 12 25 22 14 4 3 24 27 11 2 5 21 6 9 26 7 19 17 18 13 8 0 15 16 20 10 23 ", 26, 55188, 0.027916, 1.97693e+06
X, A*, gap, pancake28, "24 10 11 26 8 27 0 6 15 25 5 1 14 7 17 13 21 2 23 4 3 12 9 16 22 19 20 18 ", 26, 57645, 0.031787, 1.81348e+06
X, A*, gap, pancake28, "7 18 27 20 11 8 9 15 3 26 16 5 14 21 4 23 2 1 22 25 0 13 10 6 17 19 12 24 ", 26, 44415, 0.020129, 2.20652e+06
X, A*, gap, pancake28, "21 1 16 17 15 14 20 27 25 4 8 22 24 9 10 11 6 23 5 13 0 19 18 12 2 7 3 26 ", 24, 135027, 0.056414, 2.39350e+06
X, A*, gap, pancake28, "19 6 1 22 25 21 8 5 27 12 24 3 7 23 17 10 9 4 11 14 0 26 15 18 20 13 2 16 ", 28, 258039, 0.119539, 2.15862e+06
X, A*, gap, pancake28, "24 6 5 2 18 4 23 15 22 14 11 27 26 17 10 20 16 3 8 13 7 1 21 19 25 12 0 9 ", 27, 222345, 0.122030, 1.82205e+06
X, A*, gap, pancake28, "19 14 4 6 23 15 2 1 0 8 7 22 17 5 12 10 25 18 21 26 9 3 11 13 27 20 24 16 ", 26, 891216, 0.344206, 2.58919e+06
X, A*, gap, pancake28, "5 19 11 16 0 18 8 25 27 21 2 24 20 7 9 10 1 22 6 15 26 23 4 14 13 17 12 3 ", 26, 23841, 0.011436, 2.08473e+06
X, A*, gap, pancake28, "26 24 17 7 21 4 20 14 13 10 3 27 9 16 18 1 23 19 2 15 8 12 0 5 22 6 25 11 ", 27, 22032, 0.011077, 1.98899e+06
X, A*, gap, pancake28, "23 24 21 10 12 2 18 16 19 27 13 20 11 17 6 1 3 7 4 14 0 15 8 5 25 9 26 22 ", 27, 14256, 0.007789, 1.83027e+06
X, A*, gap, pancake28, "10 5 7 18 13 3 19 16 20 8 15 12 6 21 1 22 9 25 27 23 14 24 0 17 4 2 26 11 ", 28, 42336, 0.016767, 2.52496e+06
X, A*, gap, pancake28, "15 5 7 24 4 3 18 1 13 17 10 26 16 22 19 25 14 6 27 2 8 11 0 20 23 9 12 21 ", 28, 126522, 0.048494, 2.60902e+06
X, A*, gap, pancake28, "15 3 2 19 11 14 13 22 26 20 17 1 0 6 16 12 7 24 9 4 21 8 27 18 5 23 10 25 ", 26, 187704, 0.104632, 1.79394e+06
X, A*, gap, pancake28, "4 18 2 24 21 14 17 13 7 15 26 22 19 6 27 1 11 25 20 0 10 8 3 12 5 9 23 16 ", 29, 239031, 0.118303, 2.02050e+06
X, A*, gap, pancake28, "20 9 2 16 25 13 10 14 0 21 24 22 17 11 3 6 18 1 15 26 27 5 23 8 7 19 12 4 ", 27, 400140, 0.225598, 1.77369e+06
X, A*, gap, pancake28, "27 0 24 8 18 4 9 2 14 21 1 11 22 20 10 19 25 7 12 23 6 5 26 16 13 15 17 3 ", 28, 863136, 0.393467, 2.19367e+06
X, A*, gap, pancake28, "7 23 25 22 0 1 26 11 6 14 17 5 16 20 2 4 21 18 12 19 3 13 9 15 24 8 27 10 ", 27, 25569, 0.010130, 2.52409e+06
X, A*, gap, pancake28, "2 24 20 27 22 19 7 8 0 21 6 13 4 3 15 16 5 17 25 14 23 26 12 9 11 10 18 1 ", 25, 25893, 0.009134, 2.83479e+06
X, A*, gap, pancake28, "24 7 10 15 22 9 13 19 1 4 0 27 14 23 11 6 20 12 5 25 2 18 8 16 3 17 21 26 ", 28, 36234, 0.019250, 1.88229e+06
X, A*, gap, pancake28, "4 13 15 11 1 8 14 19 7 2 20 17 3 18 9 6 12 22 21 10 5 25 16 0 26 27 24 23 ", 26, 60534, 0.032673, 1.85272e+06
X, A*, gap, pancake28, "23 13 24 10 11 27 22 19 20 4 8 12 5 9 18 16 7 14 17 6 2 26 3 0 25 1 21 15 ", 26, 8154, 0.004381, 1.86122e+06
X, A*, gap, pancake28, "1 3 15 9 13 11 17 22 21 26 18 24 25 20 8 6 7 2 23 27 19 12 10 4 16 14 0 5 ", 26, 129087, 0.056948, 2.26675e+06
X, A*, gap, pancake28, "26 1 6 21 14 3 22 8 10 5 27 7 12 18 2 19 11 13 15 20 0 23 9 17 4 16 24 25 ", 28, 219618, 0.080995, 2.71150e+06
X, A*, gap, pancake28, "20 23 7 5 6 11 12 8 1 14 16 9 18 0 3 19 22 27 25 26 24 17 21 10 15 4 13 2 ", 26, 170883, 0.095557, 1.78828e+06
X, A*, gap, pancake28, "19 3 24 10 25 13 27 5 7 22 1 6 21 4 26 2 20 0 18 15 11 9 12 23 17 16 14 8 ", 28, 395280, 0.172704, 2.28877e+06
